  #energy          xx             yy              zz              xy              yz              zx
   0.730      0.3219E+00      0.3219E+00      0.3219E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.734      0.3219E+00      0.3219E+00      0.3219E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.737      0.3220E+00      0.3220E+00      0.3220E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.740      0.3221E+00      0.3221E+00      0.3221E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.744      0.3221E+00      0.3221E+00      0.3221E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.747      0.3222E+00      0.3222E+00      0.3222E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.750      0.3222E+00      0.3222E+00      0.3222E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.754      0.3223E+00      0.3223E+00      0.3223E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.757      0.3224E+00      0.3224E+00      0.3224E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.760      0.3224E+00      0.3224E+00      0.3224E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.764      0.3225E+00      0.3225E+00      0.3225E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.767      0.3225E+00      0.3225E+00      0.3225E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.770      0.3226E+00      0.3226E+00      0.3226E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.774      0.3226E+00      0.3226E+00      0.3226E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.777      0.3227E+00      0.3227E+00      0.3227E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.780      0.3228E+00      0.3228E+00      0.3228E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.784      0.3228E+00      0.3228E+00      0.3228E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.787      0.3229E+00      0.3229E+00      0.3229E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.790      0.3230E+00      0.3230E+00      0.3230E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.794      0.3230E+00      0.3230E+00      0.3230E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.797      0.3231E+00      0.3231E+00      0.3231E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.800      0.3231E+00      0.3231E+00      0.3231E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.804      0.3232E+00      0.3232E+00      0.3232E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.807      0.3233E+00      0.3233E+00      0.3233E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.810      0.3233E+00      0.3233E+00      0.3233E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.814      0.3234E+00      0.3234E+00      0.3234E+00      0.1000E+01      0.1000E+01      0.1000E+01
